Epoch 1/100
75s - loss: 0.0028
Epoch 2/100
75s - loss: 0.0028
Epoch 3/100
75s - loss: 0.0028
Epoch 4/100
76s - loss: 0.0028
Epoch 5/100
76s - loss: 0.0028
Epoch 6/100
74s - loss: 0.0027
Epoch 7/100
75s - loss: 0.0027
Epoch 8/100
74s - loss: 0.0027
Epoch 9/100
74s - loss: 0.0027
Epoch 10/100
74s - loss: 0.0027
Epoch 11/100
74s - loss: 0.0027
Epoch 12/100
74s - loss: 0.0027
Epoch 13/100
74s - loss: 0.0027
Epoch 14/100
74s - loss: 0.0027
Epoch 15/100
74s - loss: 0.0027
Epoch 16/100
74s - loss: 0.0027
Epoch 17/100
75s - loss: 0.0027
Epoch 18/100
74s - loss: 0.0027
Epoch 19/100
74s - loss: 0.0027
Epoch 20/100
74s - loss: 0.0027
Epoch 21/100
74s - loss: 0.0027
Epoch 22/100
76s - loss: 0.0027
Epoch 23/100
74s - loss: 0.0027
Epoch 24/100
74s - loss: 0.0027
Epoch 25/100
74s - loss: 0.0027
Epoch 26/100
74s - loss: 0.0027
Epoch 27/100
74s - loss: 0.0027
Epoch 28/100
74s - loss: 0.0026
Epoch 29/100
75s - loss: 0.0027
Epoch 30/100
74s - loss: 0.0026
Epoch 31/100
74s - loss: 0.0026
Epoch 32/100
74s - loss: 0.0026
Epoch 33/100
74s - loss: 0.0027
Epoch 34/100
74s - loss: 0.0026
Epoch 35/100
74s - loss: 0.0026
Epoch 36/100
74s - loss: 0.0026
Epoch 37/100
74s - loss: 0.0027
Epoch 38/100
74s - loss: 0.0026
Epoch 39/100
74s - loss: 0.0026
Epoch 40/100
74s - loss: 0.0026
Epoch 41/100
74s - loss: 0.0026
Epoch 42/100
75s - loss: 0.0026
Epoch 43/100
74s - loss: 0.0026
Epoch 44/100
74s - loss: 0.0026
Epoch 45/100
74s - loss: 0.0026
Epoch 46/100
74s - loss: 0.0026
Epoch 47/100
74s - loss: 0.0026
Epoch 48/100
74s - loss: 0.0026
Epoch 49/100
74s - loss: 0.0026
Epoch 50/100
74s - loss: 0.0026
Epoch 51/100
74s - loss: 0.0026
Epoch 52/100
74s - loss: 0.0027
Epoch 53/100
74s - loss: 0.0027
Epoch 54/100
75s - loss: 0.0026
Epoch 55/100
75s - loss: 0.0026
Epoch 56/100
74s - loss: 0.0026
Epoch 57/100
74s - loss: 0.0027
Epoch 58/100
74s - loss: 0.0027
Epoch 59/100
74s - loss: 0.0027
Epoch 60/100
74s - loss: 0.0027
Epoch 61/100
74s - loss: 0.0027
Epoch 62/100
74s - loss: 0.0027
Epoch 63/100
74s - loss: 0.0027
Epoch 64/100
75s - loss: 0.0026
Epoch 65/100
74s - loss: 0.0027
Epoch 66/100
79s - loss: 0.0027
Epoch 67/100
74s - loss: 0.0027
Epoch 68/100
74s - loss: 0.0027
Epoch 69/100
74s - loss: 0.0027
Epoch 70/100
74s - loss: 0.0027
Epoch 71/100
75s - loss: 0.0027
Epoch 72/100
74s - loss: 0.0027
Epoch 73/100
74s - loss: 0.0027
Epoch 74/100
75s - loss: 0.0027
Epoch 75/100
74s - loss: 0.0027
Epoch 76/100
74s - loss: 0.0027
Epoch 77/100
74s - loss: 0.0027
Epoch 78/100
75s - loss: 0.0027
Epoch 79/100
75s - loss: 0.0027
Epoch 80/100
74s - loss: 0.0027
Epoch 81/100
74s - loss: 0.0027
Epoch 82/100
74s - loss: 0.0027
Epoch 83/100
74s - loss: 0.0027
Epoch 84/100
74s - loss: 0.0027
Epoch 85/100
74s - loss: 0.0027
Epoch 86/100
74s - loss: 0.0027
Epoch 87/100
74s - loss: 0.0027
Epoch 88/100
74s - loss: 0.0027
Epoch 89/100
74s - loss: 0.0027
Epoch 90/100
76s - loss: 0.0027
Epoch 91/100
78s - loss: 0.0027
Epoch 92/100
76s - loss: 0.0027
Epoch 93/100
75s - loss: 0.0027
Epoch 94/100
76s - loss: 0.0027
Epoch 95/100
76s - loss: 0.0027
Epoch 96/100
76s - loss: 0.0027
Epoch 97/100
78s - loss: 0.0027
Epoch 98/100
81s - loss: 0.0027
Epoch 99/100
75s - loss: 0.0027
Epoch 100/100
74s - loss: 0.0027
